UserID,FollowersCount,PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,PostTime,AM_PM,Topic,TZ
672139887,1181,422,203,258,0.66,8,PM,music,UTC-5
536816964,1688,386,332,1223,1.84,1,PM,music,UTC+5
286459270,980,164,679,760,0.01,7,AM,music,UTC+8
730014279,1729,412,945,359,0.86,10,PM,music,UTC+3
867866761,2093,409,731,1948,3.79,10,AM,political,UTC+5
194601559,6122,54,434,1157,4.17,3,AM,food,UTC+8
780819280,7533,24,607,176,3.59,6,PM,technologies,UTC+5
543313622,8702,432,317,1494,2.56,7,PM,food,UTC+1
910707078,5857,240,148,147,3.18,3,PM,music,UTC+8
223021573,7447,185,576,936,3.09,8,AM,music,UTC+8
187540543,6741,271,502,379,1.92,11,PM,sport,UTC+8
68887692,472,367,142,1854,0.84,9,PM,political,UTC+5
125143488,1592,471,880,381,1.81,6,PM,food,UTC+8
418155614,1078,373,809,120,4.11,10,PM,traveling,UTC+8
334189969,6339,253,430,1698,0.31,5,PM,political,UTC+5
16729271,1806,427,590,9,3.11,9,PM,sport,UTC+8
191754223,4325,404,156,1894,0.33,8,AM,political,UTC+1
734896084,5425,80,180,1220,4.59,7,AM,sport,UTC+8
379503775,8858,451,103,828,2.18,4,PM,sport,UTC+8
328791064,4229,371,509,120,2.72,6,PM,technologies,UTC+1
40917645,1146,430,416,1681,1.99,11,PM,food,UTC+1
906082427,2056,211,834,1424,3.98,8,PM,music,UTC+0
103212208,9694,8,89,1422,4.64,2,AM,sport,UTC+8
480843153,3431,463,212,342,2.74,6,PM,political,UTC+3
550406785,9524,42,735,1829,4.0,11,AM,sport,UTC+3
478358066,3330,307,951,1499,2.69,4,PM,political,UTC+1
360695610,7331,12,630,1060,4.47,8,PM,music,UTC+8
906514110,9061,452,780,1837,0.92,9,AM,political,UTC+3
545844189,7209,107,114,685,2.83,11,AM,food,UTC+1
348522186,439,4,998,1256,2.68,10,AM,food,UTC+8
4773627,8816,158,519,1930,0.06,1,AM,technologies,UTC-8
205497387,2326,250,850,591,3.95,6,PM,traveling,UTC+8
419049586,5768,213,96,166,1.1,10,PM,traveling,UTC+8
85870024,4211,254,712,1367,2.64,9,PM,political,UTC+8
484878696,6610,375,704,974,3.77,10,PM,food,UTC-8
903912821,7552,237,372,1343,3.24,10,PM,music,UTC+5
96800190,566,270,914,485,3.89,4,AM,technologies,UTC+8
817814071,7103,9,882,455,4.44,10,PM,traveling,UTC-5
813938427,9127,482,263,694,2.85,5,AM,food,UTC+8
486733527,9436,288,577,9,4.93,2,AM,food,UTC+8
734123877,6542,461,954,1637,1.74,2,PM,political,UTC+1
503038534,444,201,528,1931,3.21,8,PM,political,UTC+8
343393978,9907,240,982,875,4.7,7,PM,music,UTC+8
209775094,5625,103,983,1293,4.38,7,PM,political,UTC-5
447188408,6937,68,722,1897,3.35,5,PM,technologies,UTC+5
213241342,5406,265,36,310,0.51,6,AM,technologies,UTC-8
265071964,3868,250,400,1309,3.68,3,AM,traveling,UTC+8
280483184,7665,275,696,1333,1.2,7,PM,political,UTC+8
840515058,5205,58,491,124,2.37,8,AM,technologies,UTC+5
199917958,802,365,669,832,3.35,7,PM,political,UTC+8
830061270,2759,140,618,1235,0.59,9,AM,sport,UTC-5
818932799,1764,266,699,623,0.45,3,PM,technologies,UTC+8
18998216,1375,441,999,843,0.42,3,PM,sport,UTC+1
228191671,5639,478,988,320,2.65,3,PM,political,UTC-5
517415102,9343,394,374,1745,2.01,7,PM,sport,UTC+8
92199980,6179,301,606,381,1.19,9,PM,music,UTC+0
442665498,6413,474,698,1037,2.47,1,AM,technologies,UTC+1
836148933,8442,318,300,1398,4.86,3,PM,political,UTC+5
250028752,1868,471,560,800,2.59,2,AM,technologies,UTC+3
528348453,490,322,306,1580,0.27,5,PM,sport,UTC+8
478283727,2824,5,799,1499,4.89,4,PM,technologies,UTC+3
808372084,268,354,132,1951,3.19,2,PM,traveling,UTC+8
58729625,9489,80,692,97,0.9,3,AM,food,UTC-8
609205952,4490,454,187,521,4.42,10,AM,sport,UTC+1
290665446,4623,276,370,1570,3.44,6,AM,music,UTC+8
849527269,4785,487,994,294,4.05,11,AM,food,UTC-5
241371154,3800,489,889,1544,3.16,4,AM,technologies,UTC+8
248373215,344,11,795,441,3.76,4,AM,food,UTC+5
744636656,2239,453,696,1799,2.7,7,PM,traveling,UTC+5
102253786,5036,284,207,535,0.03,11,PM,sport,UTC+8
187546491,6321,201,392,1609,0.9,8,PM,technologies,UTC+5
8513185,9403,164,970,1784,4.45,8,PM,political,UTC+1
256785374,192,77,437,1465,1.74,11,PM,music,UTC+8
525436884,3372,334,826,725,1.47,11,PM,sport,UTC+8
961183636,9984,459,450,382,4.73,10,AM,sport,UTC+0
290383314,4842,495,318,1048,4.29,8,AM,music,UTC+8
496121422,2732,442,264,1204,4.95,1,PM,political,UTC+8
385139128,3577,15,932,1408,4.22,8,AM,technologies,UTC+3
133766029,2552,490,622,50,0.63,7,PM,music,UTC+8
333801442,5093,188,249,1482,1.05,11,AM,food,UTC+8
485159118,6077,246,113,1744,4.81,6,PM,food,UTC+8
378115286,1696,103,640,1461,2.85,11,PM,sport,UTC+8
893086176,9345,215,560,1767,2.4,10,AM,political,UTC+8
352257125,4610,27,379,1748,4.46,11,PM,food,UTC+8
343797039,7428,491,307,378,3.02,11,PM,technologies,UTC+8
217505035,5964,118,486,1320,4.08,2,PM,political,UTC+8
694542242,3265,410,555,893,4.77,3,PM,traveling,UTC+8
196350407,3066,406,48,1455,2.37,5,PM,technologies,UTC+1
641809238,5355,365,556,1807,0.22,11,AM,sport,UTC+8
629116377,5442,276,49,1932,0.21,6,AM,political,UTC+3
642249665,4486,286,894,1478,0.42,10,AM,sport,UTC+5
643176602,7489,161,81,1022,1.48,3,AM,technologies,UTC+8
224053595,1830,162,234,1119,1.32,6,PM,traveling,UTC+5
55517938,157,2,125,1349,4.02,1,AM,music,UTC+3
330952483,8832,42,715,1909,4.59,6,AM,music,UTC+3
577719861,8431,258,134,189,2.65,4,PM,sport,UTC-5
569585843,2274,443,473,998,4.65,6,AM,food,UTC+8
598036119,6174,368,731,1021,4.13,1,AM,political,UTC+1
214391669,8687,480,716,1186,3.25,2,PM,technologies,UTC+8
782142616,4819,388,425,1681,4.39,2,PM,traveling,UTC+0
72504578,9845,151,189,1203,0.38,11,AM,technologies,UTC+1
358649749,8769,336,82,885,2.56,11,PM,sport,UTC+8
673038324,7893,490,484,1268,1.13,3,AM,sport,UTC+0
977283702,5848,418,105,10,4.1,7,PM,traveling,UTC-5
770358476,9918,143,666,972,3.24,10,AM,food,UTC+5
155411385,6762,287,970,453,4.63,6,PM,sport,UTC+8
859525956,2319,273,866,225,3.28,4,PM,political,UTC+5
284475626,5938,476,452,1185,0.59,3,AM,music,UTC-5
443863489,7533,124,800,1010,3.32,5,PM,traveling,UTC-8
44911448,8411,482,22,652,3.08,5,PM,political,UTC+8
471969413,7542,40,526,356,3.5,11,PM,food,UTC-8
519985609,5732,103,105,282,3.34,11,PM,food,UTC+8
260639409,7421,95,728,293,4.67,3,AM,technologies,UTC+1
170834420,1082,346,277,898,4.64,1,AM,political,UTC+1
220952137,8386,352,30,1309,2.03,10,PM,traveling,UTC+8
212961615,2965,202,749,347,2.31,3,AM,food,UTC-8
245303250,5636,330,515,1966,4.54,6,AM,music,UTC+8
351379304,2444,223,802,1053,4.64,5,PM,food,UTC+5
435352622,2077,412,307,1365,4.73,2,AM,traveling,UTC+8
560000387,3520,334,367,298,1.82,10,PM,food,UTC+8
95581686,9013,130,443,1614,3.64,4,AM,food,UTC+1
203901581,1216,166,312,1862,1.91,4,PM,music,UTC+8
303368836,5830,79,115,442,0.22,10,PM,technologies,UTC+5
728558067,5472,150,797,991,1.45,3,PM,political,UTC+8
345200764,7612,437,596,447,0.86,1,PM,technologies,UTC+8
977141156,9286,92,138,630,4.16,5,AM,sport,UTC+8
726846227,8902,58,381,1300,0.69,9,AM,traveling,UTC+5
953761350,8205,396,216,779,3.59,3,PM,sport,UTC+3
796716731,8003,315,425,491,2.61,8,AM,food,UTC+8
553282736,9511,446,610,15,3.72,11,PM,technologies,UTC+8
345168020,7404,169,952,844,4.48,2,AM,technologies,UTC+3
442796916,1658,60,683,399,1.51,10,AM,food,UTC+3
811641969,8760,216,779,1752,1.38,3,PM,technologies,UTC+8
694056623,1466,330,3,896,2.17,2,AM,political,UTC+0
728959887,4051,154,884,1280,0.46,9,PM,traveling,UTC+0
661079079,2071,119,252,883,3.53,3,PM,political,UTC-5
697128177,631,11,739,796,4.92,6,AM,traveling,UTC+1
448517328,5864,298,980,792,4.18,10,AM,sport,UTC+8
861576131,1205,289,674,1498,4.97,8,AM,sport,UTC+8
745823439,1163,151,315,339,2.99,2,PM,food,UTC+8
431141571,3437,86,802,167,2.3,8,AM,music,UTC+5
155194554,4801,86,420,229,3.92,10,AM,food,UTC+8
886054426,4042,158,98,1661,3.83,8,PM,political,UTC+8
611736969,915,329,113,278,4.42,4,PM,traveling,UTC-8
133654110,2564,422,490,1194,2.82,7,PM,political,UTC+8
826600953,8830,394,528,1308,1.73,3,AM,political,UTC+8
883632180,3635,38,443,1753,2.46,3,PM,political,UTC+3
531220390,4388,90,313,337,2.67,4,PM,music,UTC+5
406824958,8217,410,568,85,2.19,10,AM,sport,UTC+8
198349349,9464,69,476,102,3.37,9,AM,music,UTC-8
545771033,5699,129,428,1735,4.74,4,PM,political,UTC+5
55972624,7420,264,41,1431,4.46,1,AM,food,UTC+1
390607893,8709,169,86,819,2.02,6,PM,music,UTC+1
510005053,9442,52,277,98,4.63,9,PM,food,UTC+8
317122039,8622,155,533,983,4.98,7,PM,sport,UTC+3
581255509,4476,120,610,1216,0.08,10,AM,technologies,UTC+8
659892370,6865,446,971,977,0.46,1,AM,food,UTC+8
752932939,3296,108,519,1258,2.72,4,PM,food,UTC+8
460415118,1312,237,843,1613,1.44,3,PM,political,UTC+8
399099032,3304,441,807,205,4.97,11,AM,traveling,UTC+1
188575220,861,488,736,1752,3.02,10,PM,traveling,UTC+8
187360128,5306,33,487,1651,3.45,1,AM,food,UTC+8
798199775,6235,382,884,173,3.32,5,AM,traveling,UTC+5
538924772,5428,102,74,820,3.53,5,AM,technologies,UTC+0
12462949,5214,495,439,764,3.49,4,AM,sport,UTC+8
623868909,3251,139,742,1946,3.02,1,AM,music,UTC+8
126677193,8017,300,918,1634,2.32,7,AM,political,UTC-8
219197986,9858,102,940,1768,0.12,4,AM,food,UTC-8
66130515,401,257,191,1844,3.45,1,PM,traveling,UTC-5
176609228,8202,492,11,396,1.8,7,AM,food,UTC+5
920523250,9590,497,749,1467,3.64,7,AM,music,UTC-5
913404979,1797,159,879,1341,2.26,11,AM,sport,UTC+1
445162732,2195,208,257,1367,3.42,10,PM,political,UTC-5
80403425,8535,274,621,1131,2.57,6,AM,sport,UTC+0
124202818,9071,460,275,636,3.06,11,AM,food,UTC+8
445274030,2607,483,371,762,3.12,10,AM,traveling,UTC+5
743060581,4173,114,298,1237,1.78,3,AM,music,UTC-5
963600014,9516,108,810,527,4.55,9,AM,sport,UTC+5
755997043,3448,410,694,1593,2.86,7,AM,traveling,UTC+1
537863755,5871,273,322,1287,1.05,9,AM,technologies,UTC+8
297850472,3851,78,139,179,2.61,11,AM,traveling,UTC+3
142345375,3846,470,5,83,3.28,10,PM,technologies,UTC+8
146920830,5472,341,980,695,4.99,4,AM,sport,UTC+8
798527661,3453,319,456,1023,3.0,2,PM,food,UTC+1
482843877,2449,144,711,1566,1.4,6,PM,technologies,UTC-5
881599802,1925,385,828,343,2.15,10,PM,political,UTC+8
473145516,295,373,165,235,4.72,8,PM,sport,UTC+8
822707210,7012,353,158,35,1.36,9,AM,technologies,UTC-5
25022937,5682,251,783,932,0.47,1,AM,technologies,UTC+8
86501030,5278,78,994,1392,3.92,5,PM,political,UTC+8
444913876,4318,94,427,15,3.54,10,AM,traveling,UTC+8
567472918,9523,397,922,354,4.42,5,PM,food,UTC+3
21578834,613,394,309,912,2.65,5,AM,music,UTC+3
18605439,2630,122,43,443,0.43,4,PM,technologies,UTC-5
681607836,5293,37,784,772,4.11,4,PM,food,UTC+8
477702038,6815,437,320,105,4.26,9,PM,music,UTC+1
977066434,1215,471,420,929,0.59,1,PM,music,UTC+1
418432197,259,110,766,1594,3.39,9,AM,sport,UTC+8
285193335,9488,93,60,285,4.96,4,PM,music,UTC+8
109101964,8787,41,955,397,4.02,1,AM,political,UTC+5
858203863,4179,374,163,248,4.29,3,PM,sport,UTC+5
774065639,7333,203,987,1826,2.57,3,PM,political,UTC+8
707151769,6958,217,313,888,2.68,6,PM,sport,UTC+8
20742292,6380,495,757,1790,3.5,4,AM,technologies,UTC+0
108833455,7165,250,948,300,3.11,3,PM,sport,UTC-8
897740647,6154,63,627,972,3.04,10,PM,sport,UTC-5
677273940,4286,29,25,1045,1.56,4,AM,music,UTC+8
883972091,4845,435,841,1507,3.03,1,AM,music,UTC-5
397730292,8485,107,747,1241,4.2,11,AM,music,UTC+1
504426390,6275,308,746,1767,3.7,2,PM,food,UTC-8
711325153,7406,214,277,149,0.65,4,AM,traveling,UTC+8
709165846,5027,193,779,1014,0.73,7,AM,music,UTC+8
936666038,1564,294,481,1926,2.41,10,AM,traveling,UTC+3
50562971,7072,323,840,947,3.17,8,AM,food,UTC+8
669212872,4219,418,122,109,3.7,2,PM,food,UTC+5
210644340,2447,89,594,554,4.91,5,PM,traveling,UTC+1
28118782,1081,379,418,76,1.43,4,PM,technologies,UTC+8
95004731,1351,244,500,497,1.95,3,AM,technologies,UTC+8
586304796,7829,72,410,1987,3.31,9,AM,music,UTC+8
562732869,4070,212,298,1861,3.14,9,AM,traveling,UTC+8
76058943,4803,134,501,1790,0.61,1,PM,technologies,UTC+3
747597668,9290,466,534,210,0.47,8,PM,traveling,UTC+8
232216186,4962,125,70,1545,1.72,10,PM,political,UTC+5
896827794,3668,123,284,744,1.56,9,PM,music,UTC-8
305562065,998,245,565,173,4.14,4,PM,political,UTC+5
828466709,5451,114,333,417,0.96,4,PM,traveling,UTC+8
36966095,9079,380,666,352,0.9,1,AM,music,UTC+8
324103992,4087,192,710,1620,1.8,7,AM,food,UTC+1
45551615,5553,257,990,1008,4.02,7,AM,technologies,UTC+8
281654112,7367,489,28,1608,4.3,9,PM,music,UTC+8
86515001,8520,291,612,1012,4.52,8,PM,political,UTC+8
783116782,3047,47,277,387,3.56,3,AM,food,UTC+8
942220804,3187,200,997,1413,0.29,6,PM,food,UTC+3
319252754,7777,175,271,747,4.24,8,PM,technologies,UTC+0
409374901,1239,73,133,869,4.2,10,PM,traveling,UTC+3
811477971,5974,318,612,1246,0.53,7,PM,political,UTC-5
559075687,9503,143,83,1497,2.98,10,AM,music,UTC+8
95378971,7400,347,93,1858,4.05,9,PM,political,UTC-5
840111857,8286,413,794,872,3.61,8,AM,political,UTC+8
506000476,3959,306,815,1487,4.82,3,PM,food,UTC+3
189057025,8066,40,109,1708,0.27,6,PM,food,UTC+1
101489593,3887,244,941,211,3.01,7,PM,sport,UTC+5
89650260,9033,480,560,1709,1.25,11,AM,food,UTC+8
234664846,8226,163,784,1610,3.38,3,PM,technologies,UTC+8
960220750,7131,169,604,424,2.01,8,PM,sport,UTC+8
492015693,9608,166,743,275,2.97,6,PM,traveling,UTC+0
458362305,848,461,158,1567,3.78,2,PM,music,UTC+3
838189492,3390,469,453,1741,0.01,4,PM,technologies,UTC-5
459926770,8128,402,487,33,2.7,6,PM,political,UTC+8
384865758,7880,473,485,104,0.51,6,PM,political,UTC+5
503160372,4759,499,921,876,4.93,3,AM,technologies,UTC+8
430525036,5225,9,648,1462,1.18,8,AM,traveling,UTC+5
117779924,4848,221,958,471,4.18,9,AM,traveling,UTC+8
400696803,1775,125,17,597,3.32,9,AM,technologies,UTC+8
242705971,6055,177,880,1128,4.88,9,PM,food,UTC+8
444784961,3470,492,415,1910,2.84,9,PM,food,UTC+8
564104101,5532,93,649,1725,2.24,8,PM,traveling,UTC+8
372362228,4339,379,859,1366,0.61,9,AM,music,UTC+1
156884982,4885,424,847,1861,2.06,4,AM,traveling,UTC+3
522040923,4717,7,485,1848,0.24,11,AM,traveling,UTC-5
265803975,1258,156,18,238,0.99,2,PM,food,UTC-5
995478669,9611,354,578,441,3.01,4,PM,food,UTC+5
703199657,4806,98,786,670,2.74,3,AM,traveling,UTC+8
137993740,8619,454,722,903,4.55,3,PM,food,UTC-5
516524870,8135,400,287,1410,0.98,3,PM,traveling,UTC+1
34945353,5690,130,202,1998,3.1,8,PM,technologies,UTC+8
428153724,8853,446,684,1781,2.74,1,AM,technologies,UTC-5
317109553,9648,328,540,937,0.15,10,PM,technologies,UTC-5
369942375,256,216,471,998,1.37,9,PM,traveling,UTC+8
246496971,2057,331,374,347,3.6,3,PM,political,UTC+1
757413483,5217,60,404,1327,0.58,9,AM,food,UTC+8
547209932,9556,341,719,11,4.66,3,AM,technologies,UTC+3
260569169,9189,53,421,1845,0.51,4,AM,technologies,UTC+3
902931570,7818,119,790,1917,4.56,8,PM,political,UTC+3
333940590,3604,380,139,841,2.58,2,PM,political,UTC+8
688049648,2248,371,233,1606,4.53,7,AM,music,UTC+8
412801522,1222,208,297,668,4.79,4,AM,food,UTC-5
770087730,8008,177,114,1714,3.08,2,PM,music,UTC+1
423991627,1327,287,933,1866,1.88,9,PM,political,UTC+8
843404177,1540,354,555,397,4.49,3,PM,music,UTC+0
325108159,634,139,838,1322,3.55,1,PM,food,UTC+5
43088191,694,73,916,1932,2.98,10,PM,music,UTC-8
928297850,2900,443,432,1538,4.91,3,AM,traveling,UTC+8
159081045,8630,95,249,1904,2.46,10,PM,political,UTC-5
607452566,9049,426,565,1406,4.49,8,AM,food,UTC+8
393251506,3980,119,409,558,2.89,5,PM,traveling,UTC+1
848341070,5835,35,942,1206,3.97,11,PM,music,UTC+0
214133732,1716,416,879,1013,3.66,10,PM,political,UTC-5
853399556,1459,20,389,1315,2.61,7,PM,sport,UTC+0
742893239,9561,430,897,196,2.27,8,PM,sport,UTC+8
329857192,6558,46,809,1506,0.72,11,PM,food,UTC-5
667489998,9014,327,756,249,3.85,6,AM,sport,UTC+8
680223466,5955,435,466,827,1.09,1,AM,sport,UTC-5
310099895,466,250,814,1795,1.49,11,PM,traveling,UTC+8
354671344,5152,270,68,1239,2.31,5,PM,music,UTC+8
969149136,5372,30,433,494,2.86,11,AM,food,UTC+1
8672097,3700,382,483,1854,3.89,4,AM,music,UTC+8
343411449,700,85,42,1340,2.7,9,PM,sport,UTC+8
752719445,7647,493,804,405,2.83,9,AM,music,UTC+0
731805268,5133,80,5,0,1.71,9,AM,music,UTC-5
960977758,7625,432,540,191,4.82,7,AM,sport,UTC+3
974599460,1235,151,805,1356,4.77,6,PM,political,UTC+8
689150669,8335,242,716,336,2.54,11,PM,technologies,UTC+3
172076054,2971,403,689,998,4.87,7,AM,technologies,UTC-5
579205644,2064,435,170,1536,2.98,10,PM,food,UTC+8
949221215,4355,154,477,1463,2.29,4,AM,food,UTC+8
779096013,4269,286,35,58,2.12,1,PM,technologies,UTC+1
978613785,2086,220,840,91,4.1,11,PM,traveling,UTC+5
609305621,1177,30,922,705,4.01,6,PM,political,UTC+8
749878206,2995,350,496,1729,4.33,9,AM,food,UTC+8
119043432,2762,250,256,338,1.49,2,AM,music,UTC-5
328127963,8261,335,368,1563,1.53,1,AM,traveling,UTC-5
980495462,8649,474,965,130,1.46,8,PM,technologies,UTC+8
355077580,2470,87,626,161,4.56,1,AM,technologies,UTC+8
892676350,1796,5,281,1436,3.59,6,PM,music,UTC+8
499103689,101,356,474,190,4.07,10,PM,political,UTC+1
613855698,860,123,358,336,0.97,1,PM,traveling,UTC-8
569593863,7061,130,10,1539,2.01,11,AM,political,UTC+5
833898317,2760,53,846,1787,2.53,2,AM,sport,UTC+8
616630520,7573,65,227,1628,1.07,6,PM,food,UTC+1
989721879,4616,443,930,213,0.5,11,PM,food,UTC+8
101033395,4221,61,103,612,1.2,6,PM,political,UTC-5
260666377,1135,334,528,371,4.72,5,AM,political,UTC+8
710601200,2600,92,747,1462,3.92,5,AM,technologies,UTC+8
534156461,5061,45,789,1914,3.54,4,PM,music,UTC+8
841231091,6179,305,2,84,2.97,9,AM,technologies,UTC+8
18699835,6977,245,525,1929,1.71,8,AM,food,UTC+8
187026812,4499,256,138,740,3.88,4,AM,traveling,UTC+8
728914476,1490,243,846,1571,2.38,3,AM,traveling,UTC-5
295962397,5192,33,963,930,1.13,11,AM,political,UTC+5
854396777,8479,60,795,434,0.43,4,AM,political,UTC+1
871679618,8366,320,650,1411,3.72,1,PM,political,UTC-8
152525996,1363,298,324,1752,3.16,9,PM,sport,UTC+8
962682899,5332,307,303,1119,3.42,11,AM,music,UTC+3
418567438,9447,239,449,62,0.06,4,AM,traveling,UTC+8
591076017,5913,103,896,1257,3.56,6,PM,music,UTC+8
913804564,4971,429,744,407,2.07,5,PM,music,UTC+8
215207939,6069,331,99,1698,4.78,10,AM,technologies,UTC-5
846945478,8621,55,543,423,3.4,7,AM,sport,UTC-8
745376847,3144,231,536,645,4.1,10,AM,political,UTC+0
922774951,6509,289,786,1895,3.89,3,PM,political,UTC+8
603642983,9108,484,623,1608,3.91,9,AM,political,UTC+8
700440213,4080,90,408,228,0.98,8,PM,food,UTC+1
468368969,9775,304,787,661,2.16,9,AM,music,UTC+1
934776752,8836,78,377,177,0.79,1,AM,food,UTC+8
638732943,5265,308,297,4,2.71,1,PM,sport,UTC+8
593072140,5660,363,290,1074,1.04,10,PM,political,UTC+8
758786048,5347,465,10,1147,1.45,6,PM,political,UTC-8
908091933,9305,487,454,455,3.18,8,PM,technologies,UTC-5
594257936,6098,121,542,1169,4.77,7,AM,technologies,UTC-5
995380752,8934,4,266,411,0.45,3,AM,sport,UTC+8
132020846,1414,493,899,938,2.46,2,AM,political,UTC-5
267964968,9706,422,98,1433,1.63,10,AM,traveling,UTC+8
422190929,1754,320,922,1640,3.8,3,AM,political,UTC+8
14743319,1300,167,837,966,4.1,8,PM,traveling,UTC-5
773326810,821,213,261,1261,4.86,10,AM,traveling,UTC+5
517216254,1944,345,300,1864,2.33,11,AM,sport,UTC+8
99113861,6437,86,568,83,4.17,9,PM,food,UTC-8
539198139,3063,181,776,641,0.5,4,PM,political,UTC+8
696273966,6921,322,842,1641,2.82,8,AM,traveling,UTC+3
623517895,1584,89,112,1963,4.57,1,AM,sport,UTC+8
169180569,138,131,525,1034,0.87,3,AM,sport,UTC+1
730466895,9301,125,793,1546,0.3,1,PM,political,UTC+8
111578600,6790,58,905,764,3.9,6,PM,sport,UTC+3
556498344,2942,368,621,687,4.44,1,PM,music,UTC+8
444699905,7101,353,439,160,3.02,4,PM,political,UTC+8
660667693,89,152,974,589,2.28,6,AM,technologies,UTC+3
500709928,1471,467,274,795,0.0,5,AM,food,UTC+8
335263881,935,463,169,1748,4.65,2,PM,sport,UTC+8
343690385,1823,142,57,1056,4.28,1,AM,sport,UTC+3
262426440,7228,389,175,1417,0.84,9,AM,technologies,UTC+8
561305233,4253,40,395,995,2.33,5,AM,traveling,UTC+8
35472547,6000,152,924,203,2.48,5,AM,technologies,UTC+8
157022194,481,312,370,258,3.45,2,AM,food,UTC+1
124510516,5007,191,140,1840,2.85,1,AM,traveling,UTC+8
744310010,8613,429,499,1579,4.97,4,AM,political,UTC-8
13923601,807,3,581,1275,4.6,9,PM,food,UTC+0
421749030,8508,233,727,676,1.59,1,AM,music,UTC+8
254922406,363,393,993,864,4.36,7,PM,traveling,UTC-8
730814097,3224,290,468,153,3.44,7,AM,political,UTC-5
281291513,7230,360,236,1838,2.86,7,AM,traveling,UTC+8
762702860,8558,445,377,12,3.88,4,AM,music,UTC+8
723937872,821,287,821,801,2.93,9,PM,music,UTC+8
883058232,533,486,991,799,1.64,9,AM,sport,UTC-5
759544878,8378,330,447,958,2.09,10,PM,technologies,UTC+8
349186585,2843,377,307,480,3.79,10,PM,music,UTC+5
941017737,4351,465,806,1846,0.77,4,PM,music,UTC+8
579767686,9652,322,659,591,0.16,2,PM,music,UTC+8
671088728,8890,191,276,729,4.65,2,AM,music,UTC+8
473035129,3917,392,973,1772,2.83,3,PM,music,UTC-5
694957212,3704,423,551,1448,4.32,11,AM,music,UTC+3
151838044,3112,240,291,306,4.23,3,PM,technologies,UTC+3
4505164,4619,300,321,32,2.91,3,PM,traveling,UTC+1
252579559,8486,337,199,1716,1.75,3,AM,traveling,UTC+8
127467450,6248,188,333,963,2.05,2,AM,technologies,UTC-5
306110879,8259,160,124,1832,1.78,5,PM,food,UTC+8
392317257,5596,199,835,227,1.05,6,PM,music,UTC+8
254638899,8279,438,945,1284,1.8,6,PM,sport,UTC+1
122276219,546,141,841,580,2.31,5,PM,technologies,UTC+8
151375187,9014,494,828,1172,2.38,10,PM,sport,UTC+8
825239679,1148,151,2,1402,4.16,11,AM,food,UTC+5
170730913,6787,311,808,928,0.8,5,AM,food,UTC+3
597258546,3372,162,571,561,3.55,8,PM,food,UTC+8
728980748,2661,158,256,842,3.44,9,AM,technologies,UTC+0
423910811,6191,249,982,1021,1.11,4,PM,technologies,UTC+3
26515683,3108,353,671,1772,2.41,3,AM,sport,UTC+3
483646834,6031,377,647,723,4.2,5,AM,traveling,UTC-5
552832499,9464,398,899,554,2.7,2,AM,music,UTC+8
299875423,2723,228,539,1197,2.81,11,PM,sport,UTC+8
276674267,7634,149,20,1950,4.18,3,AM,technologies,UTC+8
768951543,9153,10,184,1515,4.92,6,PM,sport,UTC+8
115454560,8090,125,65,1629,4.36,11,AM,technologies,UTC+1
3459298,8305,19,967,1453,1.56,6,AM,music,UTC+1
523620399,2876,92,267,447,1.13,4,PM,music,UTC+8
77702253,8028,105,756,1012,4.51,10,PM,food,UTC+8
654043243,6096,91,158,89,0.13,6,AM,food,UTC+8
428305524,187,301,361,458,4.8,5,PM,sport,UTC+8
256136333,5862,320,93,900,3.05,11,AM,traveling,UTC-5
964894483,5520,18,492,953,0.87,3,AM,technologies,UTC+1
548750094,1076,251,26,994,2.94,3,AM,political,UTC+8
921056210,4030,499,614,1213,3.83,6,PM,food,UTC+1
432338332,3792,410,235,873,3.06,6,PM,food,UTC-5
500643622,9552,167,1,599,4.12,6,PM,music,UTC+8
365085185,7507,72,150,1995,4.94,4,PM,music,UTC+8
178087276,1984,340,518,1304,1.4,11,AM,music,UTC-5
272217712,7103,478,298,1559,0.99,11,AM,music,UTC+5
145420067,9916,67,602,764,4.33,11,AM,food,UTC+8
962194564,211,102,872,167,4.0,6,PM,political,UTC+0
785156131,7578,312,740,1704,3.8,10,AM,political,UTC-8
39650078,4189,202,74,180,4.68,8,AM,food,UTC+0
624964579,2987,365,852,1518,0.53,7,PM,food,UTC+0
708519797,4224,31,244,1845,2.94,9,AM,political,UTC+8
470225670,1815,26,760,70,0.27,1,AM,music,UTC+8
353187110,9527,232,386,313,3.11,2,AM,political,UTC+1
426935037,7449,33,544,1702,4.57,5,AM,music,UTC+8
522678862,9376,478,708,86,4.12,11,PM,sport,UTC+8
53782873,106,149,992,544,4.01,3,AM,food,UTC+3
899282153,6731,245,169,415,2.02,4,PM,political,UTC+8
492414477,5553,233,561,1369,2.31,5,AM,technologies,UTC+5
338478264,3943,252,348,1608,1.51,6,PM,traveling,UTC+8
749972595,8855,169,46,1372,0.03,8,PM,sport,UTC+8
975655426,3784,86,397,750,3.87,2,AM,music,UTC+8
310840134,5022,56,834,1688,0.08,5,AM,food,UTC-5
611592943,3456,248,305,1192,4.22,5,PM,food,UTC+8
981134385,2972,179,540,515,4.28,9,AM,political,UTC+0
831183542,2058,283,479,300,4.02,10,PM,technologies,UTC+8
229123332,644,187,663,1183,0.13,4,PM,political,UTC+8
