PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,Topic
194,435,1306,0.04,2
125,864,1878,1.58,4
419,553,39,4.78,1
325,110,504,0.92,2
113,81,680,1.1,5
384,498,687,2.59,0
259,8,1473,2.1,4
442,732,88,2.44,5
191,248,1791,2.11,3
437,78,459,2.97,2
63,315,1737,2.31,4
187,373,353,1.69,3
385,438,225,4.12,2
25,42,1782,0.39,0
26,486,31,4.8,3
288,981,1563,1.62,0
30,264,1389,3.25,4
435,39,1496,1.26,3
266,437,383,0.67,1
6,134,1770,2.6,3
290,819,537,2.45,2
7,211,519,3.95,0
73,607,1920,0.72,5
84,989,703,2.09,1
77,400,1460,0.54,4
87,6,303,3.13,2
498,547,1602,0.84,2
425,783,1028,1.8,5
365,254,433,0.11,0
259,798,730,4.97,0
63,544,1916,0.68,2
142,726,612,2.45,5
471,493,632,3.67,5
118,714,1122,2.63,4
142,760,517,2.68,4
462,489,729,2.7,1
318,696,520,1.18,0
342,502,1923,4.8,5
373,421,1496,1.82,0
124,264,920,0.33,2
133,338,1034,3.32,3
177,501,1774,4.47,2
136,889,1332,4.35,1
268,398,1397,3.19,1
302,79,828,0.59,0
147,957,765,1.5,0
478,741,21,3.05,2
162,412,186,2.84,0
361,247,1903,3.91,0
392,423,83,0.48,1
188,611,1623,1.96,3
83,293,1892,1.66,0
253,21,1009,0.67,0
289,301,102,3.29,1
240,883,239,3.26,5
386,737,190,0.71,0
463,969,1894,3.19,1
133,933,1916,3.44,1
140,525,204,4.27,3
375,285,67,2.79,4
350,513,298,4.08,4
438,808,830,1.07,4
171,30,1833,4.78,2
354,635,1542,2.83,5
66,739,710,1.56,1
475,370,1170,2.0,2
160,247,827,0.99,5
106,692,153,1.7,2
234,712,382,3.74,2
274,665,1959,2.49,4
113,956,830,3.19,4
168,640,1431,2.25,1
157,786,1480,3.82,5
435,845,15,4.98,3
235,930,247,0.3,0
389,590,990,4.27,1
419,709,510,0.68,1
45,59,42,4.47,2
447,652,36,1.85,4
358,26,566,1.16,1
158,240,1718,1.98,2
25,831,1695,0.51,5
306,380,1362,0.03,5
492,783,959,2.75,3
490,394,1240,0.38,1
198,266,1578,0.21,2
489,956,971,0.55,4
481,556,842,2.19,5
109,104,990,1.61,1
132,463,867,1.07,2
177,101,858,1.61,1
466,18,312,1.48,0
120,798,1117,1.31,3
194,697,84,4.3,2
255,695,1474,2.46,4
3,859,1719,3.84,3
16,280,1235,1.21,3
162,729,1650,3.72,0
202,380,339,3.25,4
34,363,793,2.43,3
117,822,1292,2.05,3
331,717,493,4.53,5
385,949,672,0.48,0
94,387,1660,0.07,0
384,731,1254,4.82,1
445,882,1779,4.63,0
51,568,1214,1.52,5
83,391,855,1.02,0
42,951,879,2.49,4
201,137,1061,1.57,1
416,593,1849,3.45,4
55,962,904,4.45,0
491,519,264,3.84,0
328,850,193,2.05,3
128,963,1332,3.67,5
241,832,413,2.88,0
457,647,177,1.52,1
372,97,1693,4.19,0
204,105,1448,3.56,3
206,720,1323,2.76,0
2,772,1499,3.33,2
259,339,755,4.48,1
387,50,1089,0.13,0
246,391,1130,4.59,5
18,718,1832,4.47,1
275,168,1845,3.12,4
300,613,848,4.6,0
318,21,1785,1.45,3
403,247,304,1.54,0
350,719,1132,0.33,2
52,458,1010,3.66,3
238,890,238,2.42,3
411,58,1005,1.68,4
37,753,1279,3.36,1
382,92,1038,0.54,5
284,919,1417,1.81,2
343,864,750,0.15,5
157,924,1633,4.96,1
465,61,416,1.37,0
45,390,916,0.02,3
84,663,330,1.89,1
174,81,819,3.35,2
422,523,233,4.22,1
149,353,1857,3.99,5
163,969,1044,0.99,3
340,299,1153,2.77,2
402,364,477,3.88,3
125,180,1151,0.82,0
251,439,1997,2.83,2
58,431,1839,4.4,3
264,367,1757,4.09,1
193,676,1099,1.33,0
468,570,1605,3.09,3
217,419,723,1.74,5
323,604,1332,2.16,3
139,940,873,2.39,4
175,859,442,1.9,3
449,840,250,1.05,4
72,834,1764,0.88,2
412,759,1343,0.41,1
173,329,421,1.37,1
496,13,1628,3.08,0
299,335,289,1.11,0
181,506,1496,4.77,0
140,943,1559,3.64,5
297,139,1545,2.04,0
341,80,23,2.36,2
117,878,536,3.47,5
449,885,54,3.65,0
32,578,420,0.28,4
3,591,878,1.51,5
424,325,1546,4.98,2
26,943,1225,0.96,3
430,705,1820,3.14,1
439,913,495,2.95,0
389,607,1882,0.52,1
204,977,225,1.12,3
253,338,1948,3.07,4
235,918,1280,1.39,5
445,422,305,2.07,5
4,750,389,0.55,3
344,198,666,1.18,0
151,341,1953,3.23,5
274,32,479,2.59,5
397,835,1360,0.5,5
417,444,894,1.06,3
313,996,1921,4.36,5
66,913,195,4.84,1
340,880,1935,3.28,5
225,70,439,4.64,3
350,46,1149,0.04,3
117,442,257,3.23,1
295,531,1234,2.53,1
368,251,577,2.75,2
25,998,545,4.75,0
275,101,1398,4.42,4
75,630,1323,3.6,4
178,472,1852,1.34,4
307,981,213,3.11,0
465,572,1161,4.91,2
437,353,346,0.13,0
135,571,324,2.79,4
81,573,151,3.73,3
398,93,1771,2.75,1
63,478,175,3.14,2
2,397,1436,3.87,0
161,308,1564,4.35,1
227,535,254,3.65,3
228,32,788,0.54,1
453,841,1984,2.22,5
401,701,1151,2.13,5
142,157,1544,3.05,5
280,630,658,0.19,1
158,692,273,4.02,2
48,336,324,2.54,3
496,722,504,2.23,2
441,26,31,4.79,4
280,322,105,3.54,0
95,232,1339,4.09,5
105,185,128,4.45,1
206,829,1642,3.81,0
113,23,828,4.93,3
257,705,509,2.52,5
400,28,53,4.5,5
98,961,1353,4.19,4
80,788,636,1.32,4
272,279,1442,1.92,4
449,299,1980,3.28,0
215,360,1804,2.82,5
197,742,1991,3.96,5
464,693,1009,0.85,5
395,26,1632,1.98,2
289,131,722,0.19,0
334,894,1454,4.4,3
131,67,1248,3.39,3
106,945,321,0.73,1
66,853,317,3.77,5
330,778,716,1.93,0
209,965,1410,0.7,4
106,679,17,2.27,3
310,822,1268,4.55,0
262,152,773,2.02,3
330,49,1074,1.2,1
344,298,1054,1.37,4
499,294,1416,3.97,0
298,805,662,4.67,1
327,68,1487,4.6,4
343,448,1139,2.87,5
159,102,732,0.59,3
169,301,802,3.71,2
120,756,1789,1.8,0
36,548,370,3.87,1
423,492,1975,1.71,2
251,313,814,4.11,4
364,819,1431,4.53,0
25,292,1326,1.28,5
128,124,127,0.73,2
171,143,19,0.89,0
99,228,1555,2.82,0
451,37,1720,3.96,3
16,141,56,2.77,0
104,426,509,4.58,0
403,285,92,1.74,0
308,116,68,0.67,5
355,875,1579,1.55,5
420,405,289,3.32,3
272,803,963,1.89,5
58,145,181,3.33,4
67,114,1456,4.75,1
356,153,1678,3.81,4
408,309,805,4.1,5
195,745,1894,2.81,3
156,152,62,1.97,1
347,306,1803,1.84,2
231,620,678,4.23,1
471,724,834,1.48,1
486,258,739,1.12,0
69,697,1578,1.23,2
461,568,1413,0.96,1
348,64,949,0.91,2
41,998,1843,4.48,2
178,216,1447,3.34,1
407,341,863,1.54,3
435,524,1098,1.38,4
11,763,149,1.24,3
368,580,1064,0.18,5
108,830,1076,2.12,4
350,838,1741,1.6,1
413,609,1797,1.58,1
225,454,1307,3.64,3
423,87,1130,3.36,2
265,21,651,1.54,3
77,936,479,2.9,5
77,905,1317,1.97,4
206,166,1482,1.07,5
96,927,1831,3.77,2
355,857,225,2.41,4
233,279,12,3.68,5
453,154,153,3.24,5
365,340,874,0.85,1
119,176,1072,3.33,4
70,882,610,0.75,3
371,322,536,0.13,0
476,70,1246,2.6,3
219,737,203,2.27,5
157,919,947,3.87,0
254,363,1854,4.14,2
443,233,1261,1.6,4
20,345,1774,0.3,0
433,677,1947,0.75,1
167,460,636,2.8,4
371,705,694,2.0,4
488,540,437,1.97,0
87,735,1414,0.22,3
257,952,343,0.39,5
372,672,1972,4.85,3
98,234,1768,2.25,1
119,537,292,3.79,1
339,546,1006,4.22,0
360,197,75,3.97,1
457,33,854,0.84,4
18,687,452,3.5,3
115,990,550,0.11,4
394,982,83,3.52,3
282,8,723,3.49,2
447,553,1074,3.63,2
333,135,1747,0.83,3
473,163,924,3.33,3
61,344,1767,4.42,3
409,423,1836,1.02,0
272,879,115,4.37,0
21,574,1561,3.29,2
489,458,1386,0.9,2
215,174,1323,3.92,5
277,54,543,0.14,5
351,498,757,2.74,2
421,668,519,1.57,3
260,995,718,0.89,1
14,908,327,1.17,4
218,434,1259,4.96,2
482,771,1802,3.93,1
40,494,1731,4.01,1
472,845,598,4.02,5
319,177,415,4.22,1
14,790,161,1.79,0
283,138,1411,3.13,4
125,197,306,1.97,0
333,757,1367,3.45,1
441,457,1696,2.34,0
77,930,996,4.83,4
468,595,516,1.9,2
398,623,1608,1.56,3
277,386,1885,3.65,0
417,72,722,0.28,3
418,137,1608,0.39,0
257,21,1380,2.0,5
305,379,1805,3.8,4
213,687,1262,2.85,5
169,759,1472,3.99,1
335,643,282,1.03,0
256,725,994,2.18,0
156,520,1068,3.4,1
170,114,99,0.55,0
372,895,1340,2.58,1
245,179,1541,3.09,3
420,371,1107,2.25,0
219,961,627,1.8,1
225,399,1497,1.51,2
4,513,877,2.32,4
332,320,1544,3.1,2
284,557,1257,0.79,4
476,630,1575,1.59,0
430,382,453,0.24,3
379,48,348,1.39,3
228,346,687,4.31,4
13,717,1905,2.77,1
15,699,155,0.05,1
305,318,1138,3.4,2
417,15,314,2.78,0
388,440,1255,4.45,5
381,247,1552,1.35,4
298,854,443,1.87,4
301,698,304,4.2,0
187,480,1318,1.8,3
356,45,754,2.77,2
416,505,1747,2.45,1
380,847,1817,3.85,4
330,249,1987,1.81,2
499,832,1039,2.95,4
442,166,694,3.35,0
320,895,1555,3.02,3
477,232,311,3.55,4
242,76,1647,4.52,2
24,642,1372,2.54,5
358,709,834,3.54,2
328,904,1691,2.89,1
432,990,1413,4.6,5
33,322,523,3.13,1
363,265,1037,0.63,5
362,320,1824,3.7,0
32,280,1746,4.33,1
51,959,130,4.31,2
128,164,498,0.18,5
488,814,1678,3.21,3
372,521,806,2.02,2
429,365,384,1.36,5
243,119,303,1.96,1
271,662,972,3.22,2
472,298,677,3.98,4
230,340,1863,0.1,4
317,907,914,1.64,3
493,809,1887,3.14,0
478,371,1827,2.22,5
181,289,795,4.37,5
173,561,57,0.23,3
465,754,1440,1.74,4
460,862,292,4.29,2
241,174,1612,3.72,4
225,911,813,1.31,3
233,273,1801,0.74,1
419,845,194,3.25,0
121,202,550,1.24,2
258,931,712,2.08,5
1,976,1857,4.44,1
4,276,699,0.29,2
395,681,705,0.48,4
387,611,456,2.47,2
388,162,782,0.26,4
450,180,525,2.38,4
249,571,1943,3.28,2
295,214,573,1.97,3
247,415,1129,0.59,1
356,676,1001,1.29,5
131,744,151,1.55,3
337,280,1550,2.13,2
342,961,1560,1.48,3
291,86,337,4.32,5
302,625,32,2.45,3
22,898,267,2.11,4
371,698,1412,2.65,5
456,417,961,3.1,0
159,169,422,1.94,4
110,287,1760,3.8,1
19,807,1119,0.26,4
227,307,40,1.39,0
101,893,1316,4.07,3
41,200,203,0.76,1
193,198,1254,1.46,4
134,40,33,1.61,3
325,582,1445,3.42,5
478,330,1085,3.73,0
144,770,812,1.97,5
489,612,1015,0.2,1
121,283,913,0.67,0
229,457,1244,3.17,0
90,638,1842,2.07,0
29,70,558,0.01,0
361,524,828,2.78,0
397,799,779,4.6,4
63,257,40,2.65,2
216,557,1837,4.85,3
25,158,1199,1.5,4
107,468,463,2.25,4
387,947,1853,0.77,3
338,504,1029,3.88,3
146,978,239,1.81,0
286,133,1513,0.89,2
265,15,715,3.84,1
319,829,1905,3.03,3
130,44,464,2.46,3
398,406,171,1.3,3
423,361,1798,0.66,3
428,394,528,4.58,2
425,196,1007,2.25,5
150,788,648,1.1,2
58,790,965,0.02,2
483,819,1377,3.4,3
104,910,347,1.5,0
18,534,631,2.51,0
148,830,38,0.76,5
63,838,580,4.08,3
140,28,1580,4.79,0
370,787,423,2.45,4
470,748,1461,0.12,0
128,897,569,1.15,4
369,225,1436,1.88,2
16,202,344,3.7,4
450,140,1404,2.06,4
226,62,1720,1.04,2
498,63,1492,1.44,1
172,8,726,2.54,5
169,584,410,0.39,1
299,355,1636,2.76,2
202,588,1471,2.58,5
229,292,1515,2.67,5
421,7,716,3.95,0
436,531,1786,2.0,4
273,276,488,0.25,1
266,519,79,4.86,4
497,426,650,3.67,0
176,814,1711,0.09,4
129,693,1135,1.05,2
373,94,311,4.01,2
259,331,709,2.75,5
497,810,1196,3.48,5
480,127,487,3.01,2
34,359,1506,1.19,3
155,230,914,1.86,5
273,434,1314,1.9,3
73,418,1197,2.9,0
101,632,685,4.4,4
436,469,743,4.42,0
250,979,385,4.15,4
123,222,1758,1.2,0
325,223,1063,4.95,4
117,211,938,4.08,4
23,539,1899,3.29,0
261,102,201,0.77,4
366,264,1151,2.82,3
376,140,441,2.11,0
361,855,1569,0.08,1
455,574,1415,0.69,3
217,664,596,0.62,3
368,537,190,0.85,2
429,463,1644,2.78,0
218,244,1205,1.36,1
386,460,1280,2.74,4
400,91,977,2.94,1
371,988,658,2.0,4
213,474,305,0.93,1
108,623,1701,4.92,0
278,147,1810,4.48,2
444,949,30,4.82,3
206,493,334,3.05,4
326,666,1252,4.18,5
166,632,1626,1.48,5
230,805,1803,2.96,1
32,913,440,2.56,2
439,703,1336,3.41,3
28,855,1823,3.03,0
418,445,1585,0.91,1
482,657,187,1.92,3
487,314,1353,1.91,5
135,846,1979,0.43,5
168,878,1952,0.59,1
370,320,255,3.94,2
114,338,1019,0.87,2
365,686,1794,2.89,5
85,603,1497,1.61,0
409,321,1321,1.17,4
213,529,968,2.7,0
135,760,1952,4.83,4
18,570,1624,0.19,3
223,205,873,1.38,2
388,730,1715,0.35,4
391,641,1236,4.44,0
347,800,698,3.6,1
305,11,1071,2.55,1
197,140,1102,0.5,4
360,590,1533,1.29,4
199,54,1122,0.18,2
311,801,1093,0.6,1
252,237,1786,1.8,5
258,466,743,1.03,5
472,911,1958,1.9,3
179,585,1001,1.63,5
449,592,71,4.16,0
480,288,1573,1.57,4
295,937,948,1.55,3
182,345,1059,4.84,0
343,255,879,3.19,0
207,941,378,2.58,4
489,292,1489,1.59,4
395,642,1576,4.49,2
98,386,867,4.35,1
269,41,1029,3.6,1
278,927,957,1.47,2
51,495,571,0.37,3
191,191,1703,0.32,3
378,422,1267,2.41,2
325,978,776,3.22,1
223,350,13,3.67,0
410,644,1042,0.8,4
215,602,936,2.7,1
300,167,1238,0.8,5
319,364,1626,1.46,3
131,92,103,1.65,4
60,251,1131,2.28,4
118,607,164,2.77,3
340,765,1799,0.19,0
439,118,887,4.66,2
27,825,737,0.01,1
423,378,1290,1.98,1
159,484,490,3.91,5
283,66,1626,0.07,4
239,313,357,2.58,3
289,701,450,3.07,4
289,528,456,4.18,2
17,172,1619,3.28,4
282,349,1905,2.12,0
247,616,42,2.12,1
306,354,887,2.4,1
8,273,1737,2.36,0
119,384,783,3.47,5
272,135,1928,3.36,4
176,578,826,3.07,5
271,215,571,4.74,2
253,661,1178,1.85,1
385,387,1494,3.41,3
244,541,1689,3.11,4
200,383,1515,3.6,4
317,514,1859,1.81,1
132,847,40,0.73,0
451,721,1749,4.76,2
362,256,1705,0.4,0
34,342,1769,2.53,4
225,967,522,3.44,1
139,315,1058,4.2,4
374,723,985,3.23,4
138,461,492,4.13,3
55,696,484,3.86,0
449,455,510,3.51,5
414,688,1490,0.72,2
204,51,1225,3.75,1
422,557,1990,2.64,2
2,505,747,0.19,2
278,500,1684,0.16,2
70,160,514,2.24,0
192,753,956,4.67,4
281,359,872,1.2,5
267,708,272,4.64,3
93,828,996,2.03,1
219,189,1140,1.18,0
323,296,1341,1.85,2
294,816,34,0.54,5
226,996,1061,4.21,5
301,535,1044,2.26,3
109,456,1344,0.37,1
444,791,417,0.43,2
343,686,1978,2.51,5
408,152,1650,1.72,3
425,33,879,0.8,0
245,191,124,0.56,1
111,388,357,4.75,4
365,617,341,3.84,2
201,502,289,4.61,1
57,603,1493,1.82,1
280,215,1945,4.35,3
251,553,1768,0.83,4
91,221,833,0.55,5
63,833,1696,0.65,3
365,996,1273,1.77,0
68,577,1065,2.64,5
151,115,891,1.64,3
29,544,411,4.61,4
196,738,696,1.16,5
1,826,922,0.82,2
248,149,537,0.23,3
183,102,831,2.49,4
75,367,661,3.16,3
444,719,666,2.09,1
362,25,1682,4.38,1
494,392,800,1.78,3
60,844,929,1.53,5
412,456,907,0.91,2
356,689,1521,2.58,3
78,133,882,4.56,5
52,512,660,4.62,1
250,571,492,4.25,2
350,476,1137,1.7,5
248,555,160,2.77,0
297,814,998,3.85,4
361,465,1216,1.67,0
434,449,309,2.82,0
274,260,90,1.19,1
73,450,1494,1.46,1
450,882,13,2.32,5
321,707,1099,3.72,4
468,271,496,0.93,3
424,408,486,2.18,3
216,312,1636,4.55,0
353,717,525,4.22,2
261,135,983,4.32,5
182,954,71,3.29,0
434,265,1720,2.93,3
396,85,1133,0.11,1
237,689,1751,0.39,4
349,134,707,1.34,2
260,600,984,0.88,0
263,141,439,2.45,5
463,416,411,2.98,1
89,752,456,1.74,0
78,739,385,1.62,1
150,958,59,1.24,0
478,425,1177,0.9,3
356,903,1063,0.84,5
320,319,290,4.31,4
285,323,796,4.24,2
456,40,1612,4.16,4
39,827,521,1.23,1
275,988,825,2.55,0
14,75,1796,3.43,5
230,619,175,1.19,5
188,720,405,1.32,2
22,703,1650,3.34,4
334,209,99,2.52,4
263,39,220,2.82,3
369,409,163,4.96,5
287,769,1260,4.8,4
167,813,406,1.28,1
416,810,471,2.11,5
338,864,1485,2.76,2
27,230,1182,4.48,0
64,170,1628,4.66,0
28,423,1157,2.93,5
286,220,499,1.24,1
189,476,573,1.16,2
206,639,135,2.1,5
420,911,1177,2.95,4
371,120,205,1.76,0
103,547,264,2.86,2
350,415,1679,0.26,0
100,512,519,2.62,3
148,216,775,1.06,3
496,524,1392,1.51,1
356,284,1692,1.69,4
60,50,1255,2.42,3
22,903,1634,3.59,4
349,4,420,4.16,0
260,222,1609,1.76,1
307,443,123,0.47,4
459,380,1266,3.35,4
442,216,1449,1.96,4
446,141,273,2.59,2
202,456,143,0.83,2
162,799,1058,4.52,1
133,126,1683,3.56,5
47,211,1759,4.92,1
315,161,790,2.19,4
461,899,547,2.88,3
284,897,30,1.09,4
98,509,1927,2.78,4
109,780,1323,1.9,3
212,741,388,4.94,1
37,753,126,3.15,5
331,579,345,3.36,1
109,557,243,0.47,5
66,442,306,0.53,4
45,906,543,1.78,0
327,114,1894,0.15,4
186,720,8,1.97,1
346,647,727,0.79,5
4,474,1107,2.34,3
491,75,1633,3.2,5
272,87,1459,0.98,1
392,549,1830,4.42,2
185,623,159,0.07,4
34,970,164,4.53,5
18,888,243,2.91,5
220,924,168,0.79,0
340,177,1237,1.56,0
419,865,1541,2.71,1
163,859,1502,2.02,3
229,13,1274,3.35,0
218,744,967,1.81,2
2,842,1047,3.69,1
361,113,1343,3.94,5
430,931,1206,2.5,2
147,329,1389,3.3,2
83,168,924,4.01,1
22,622,1812,4.58,1
408,64,1308,4.7,2
288,799,1102,0.97,4
437,928,1772,1.08,5
118,61,1126,2.61,3
350,519,224,3.11,4
270,281,1497,1.3,4
441,986,699,4.65,3
419,648,849,0.99,2
97,420,307,1.65,3
228,102,365,1.08,2
146,284,1980,4.86,2
53,92,1930,3.05,2
215,616,1963,2.52,0
210,960,1054,3.03,1
248,391,108,2.14,5
364,306,280,4.8,4
352,929,1520,4.09,3
336,160,531,1.97,2
43,129,1374,4.41,5
328,28,1035,0.05,5
252,516,1140,3.41,5
187,587,1076,1.99,5
487,215,1925,3.53,4
480,665,58,4.61,3
157,786,988,3.7,0
482,72,853,3.73,3
293,875,617,0.03,4
93,638,1691,4.76,2
284,356,48,1.49,3
147,94,1403,4.56,4
403,189,1137,4.99,0
224,851,861,2.72,5
466,540,766,3.37,1
127,458,1950,3.04,3
84,771,1375,0.59,1
322,48,665,4.39,5
120,190,227,0.87,2
232,206,221,4.58,2
274,753,1641,4.76,5
339,689,1302,4.12,2
165,630,1994,1.0,5
255,557,198,2.5,2
469,644,1527,0.18,4
183,203,1920,1.03,1
231,653,396,2.8,4
163,80,1924,3.39,4
361,811,1408,4.67,1
295,426,1886,4.22,4
170,729,983,3.11,3
72,198,811,0.17,4
120,787,1229,0.44,2
37,657,1184,2.79,3
200,93,1993,4.79,4
485,358,570,2.28,2
169,591,141,2.64,0
172,425,427,0.26,2
482,514,145,4.19,5
149,391,1956,2.57,0
54,496,1692,2.32,5
393,523,1974,1.41,2
372,420,1327,0.81,0
293,659,1604,3.28,3
114,888,1547,4.22,2
255,35,144,4.93,1
387,190,918,3.2,2
163,379,892,3.87,3
110,389,1365,3.9,1
252,699,1674,0.73,4
149,819,679,3.89,2
122,413,1021,2.96,1
214,294,1053,4.16,2
50,771,290,2.25,2
35,914,404,1.91,5
281,486,1237,0.45,0
453,872,1826,2.97,3
37,545,155,1.15,4
289,450,502,3.56,5
92,167,167,3.97,5
354,316,1660,1.72,1
221,340,380,4.22,5
329,578,637,4.59,0
233,733,1697,4.88,1
428,356,1151,0.74,3
38,938,1512,4.97,3
93,152,1001,0.51,2
36,622,807,2.36,4
145,222,129,3.19,1
135,298,1130,3.97,0
115,696,1879,1.25,2
113,615,983,1.6,3
168,385,1393,2.02,4
487,941,1700,0.76,4
111,993,492,4.06,5
96,589,1316,3.32,1
390,645,1245,1.23,4
60,611,1178,4.23,0
151,426,727,2.84,4
483,337,524,2.48,4
336,426,1680,1.67,1
196,195,1822,4.53,4
443,408,634,4.13,1
20,32,1095,1.84,0
97,531,811,2.6,2
36,39,603,3.65,3
265,423,1749,0.98,2
342,103,1380,4.51,2
301,514,1880,0.87,4
232,885,1959,4.38,0
39,189,745,4.32,3
472,40,563,2.21,2
421,453,727,0.46,4
299,116,1587,0.89,4
315,280,1839,0.64,0
125,449,314,2.89,3
175,642,69,1.07,5
131,358,634,2.14,5
342,158,1110,2.1,3
118,479,1884,2.19,5
184,535,1358,4.12,3
250,316,1697,4.72,0
475,407,322,3.34,2
175,296,1507,0.87,3
488,336,104,4.69,1
340,3,39,4.32,1
107,756,1984,4.44,3
421,187,526,3.34,0
196,168,1066,4.99,3
370,860,1350,3.09,1
154,173,38,1.12,5
496,18,1219,4.1,0
401,313,771,2.6,1
13,830,1768,1.76,3
201,109,5,1.94,3
168,843,1381,1.03,3
68,657,598,1.15,4
244,187,23,1.6,1
26,590,1752,0.64,2
309,984,670,1.9,1
478,72,1276,0.48,4
377,657,101,0.8,1
392,158,1639,3.17,0
84,922,914,0.64,5
305,389,235,1.55,3
32,29,1364,3.68,3
190,795,1445,4.74,1
256,819,2,2.58,2
109,442,364,1.6,3
38,438,730,4.99,2
418,477,1672,2.98,0
4,686,942,2.44,5
210,458,1319,1.95,0
291,204,123,2.97,4
443,643,1809,4.07,1
13,486,733,4.46,5
298,784,841,3.3,1
211,146,1019,1.88,5
31,8,516,2.32,2
229,572,226,4.42,4
81,777,1899,3.55,1
95,659,1995,1.25,2
400,489,1006,1.98,4
239,927,1013,1.6,5
289,684,1161,0.44,5
13,296,1776,0.67,2
229,848,1927,0.84,3
90,239,1161,3.6,4
85,147,1728,1.29,4
246,177,672,2.17,1
7,301,599,2.45,3
40,915,636,4.61,2
80,330,1093,1.16,5
167,946,1610,0.64,4
255,520,1993,2.24,2
190,94,778,1.34,5
97,238,818,2.13,4
170,268,1499,4.16,0
139,633,12,4.92,5
36,843,1241,1.37,0
101,577,1951,3.32,1
10,553,1365,2.3,3
374,294,539,2.19,0
347,513,1623,0.61,1
462,877,1100,4.76,3
289,187,1177,0.59,4
387,943,1329,2.11,3
239,144,997,4.3,5
487,621,209,3.12,0
67,506,1311,0.45,2
151,348,648,0.98,5
393,875,1603,1.3,1
62,902,642,3.37,1
69,315,210,0.15,4
230,708,840,1.6,4
376,820,947,0.39,3
307,722,1401,0.24,2
29,887,1868,3.21,4
396,367,1653,0.18,5
422,203,258,0.66,1
386,332,1223,1.84,1
164,679,760,0.01,1
412,945,359,0.86,1
409,731,1948,3.79,0
54,434,1157,4.17,5
24,607,176,3.59,2
432,317,1494,2.56,5
240,148,147,3.18,1
185,576,936,3.09,1
271,502,379,1.92,3
367,142,1854,0.84,0
471,880,381,1.81,5
373,809,120,4.11,4
253,430,1698,0.31,0
427,590,9,3.11,3
404,156,1894,0.33,0
80,180,1220,4.59,3
451,103,828,2.18,3
371,509,120,2.72,2
430,416,1681,1.99,5
211,834,1424,3.98,1
8,89,1422,4.64,3
463,212,342,2.74,0
42,735,1829,4.0,3
307,951,1499,2.69,0
12,630,1060,4.47,1
452,780,1837,0.92,0
107,114,685,2.83,5
4,998,1256,2.68,5
158,519,1930,0.06,2
250,850,591,3.95,4
213,96,166,1.1,4
254,712,1367,2.64,0
375,704,974,3.77,5
237,372,1343,3.24,1
270,914,485,3.89,2
9,882,455,4.44,4
482,263,694,2.85,5
288,577,9,4.93,5
461,954,1637,1.74,0
201,528,1931,3.21,0
240,982,875,4.7,1
103,983,1293,4.38,0
68,722,1897,3.35,2
265,36,310,0.51,2
250,400,1309,3.68,4
275,696,1333,1.2,0
58,491,124,2.37,2
365,669,832,3.35,0
140,618,1235,0.59,3
266,699,623,0.45,2
441,999,843,0.42,3
478,988,320,2.65,0
394,374,1745,2.01,3
301,606,381,1.19,1
474,698,1037,2.47,2
318,300,1398,4.86,0
471,560,800,2.59,2
322,306,1580,0.27,3
5,799,1499,4.89,2
354,132,1951,3.19,4
80,692,97,0.9,5
454,187,521,4.42,3
276,370,1570,3.44,1
487,994,294,4.05,5
489,889,1544,3.16,2
11,795,441,3.76,5
453,696,1799,2.7,4
284,207,535,0.03,3
201,392,1609,0.9,2
164,970,1784,4.45,0
77,437,1465,1.74,1
334,826,725,1.47,3
459,450,382,4.73,3
495,318,1048,4.29,1
442,264,1204,4.95,0
15,932,1408,4.22,2
490,622,50,0.63,1
188,249,1482,1.05,5
246,113,1744,4.81,5
103,640,1461,2.85,3
215,560,1767,2.4,0
27,379,1748,4.46,5
491,307,378,3.02,2
118,486,1320,4.08,0
410,555,893,4.77,4
406,48,1455,2.37,2
365,556,1807,0.22,3
276,49,1932,0.21,0
286,894,1478,0.42,3
161,81,1022,1.48,2
162,234,1119,1.32,4
2,125,1349,4.02,1
42,715,1909,4.59,1
258,134,189,2.65,3
443,473,998,4.65,5
368,731,1021,4.13,0
480,716,1186,3.25,2
388,425,1681,4.39,4
151,189,1203,0.38,2
336,82,885,2.56,3
490,484,1268,1.13,3
418,105,10,4.1,4
143,666,972,3.24,5
287,970,453,4.63,3
273,866,225,3.28,0
476,452,1185,0.59,1
124,800,1010,3.32,4
482,22,652,3.08,0
40,526,356,3.5,5
103,105,282,3.34,5
95,728,293,4.67,2
346,277,898,4.64,0
352,30,1309,2.03,4
202,749,347,2.31,5
330,515,1966,4.54,1
223,802,1053,4.64,5
412,307,1365,4.73,4
334,367,298,1.82,5
130,443,1614,3.64,5
166,312,1862,1.91,1
79,115,442,0.22,2
150,797,991,1.45,0
437,596,447,0.86,2
92,138,630,4.16,3
58,381,1300,0.69,4
396,216,779,3.59,3
315,425,491,2.61,5
446,610,15,3.72,2
169,952,844,4.48,2
60,683,399,1.51,5
216,779,1752,1.38,2
330,3,896,2.17,0
154,884,1280,0.46,4
119,252,883,3.53,0
11,739,796,4.92,4
298,980,792,4.18,3
289,674,1498,4.97,3
151,315,339,2.99,5
86,802,167,2.3,1
86,420,229,3.92,5
158,98,1661,3.83,0
329,113,278,4.42,4
422,490,1194,2.82,0
394,528,1308,1.73,0
38,443,1753,2.46,0
90,313,337,2.67,1
